latitude,longitude,place_country_name,scientific_name,common_name,Day,Month,Year
44.4479179382,11.7970790863,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,9,2024
44.2921579735,12.0871335643,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,9,2024
44.2921579735,12.0871335643,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,9,2024
42.2749801745,13.3318126207,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,9,2024
38.0278780824,12.9305147566,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,9,2024
44.9902659722,9.687115,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,9,2024
45.3044166667,10.8196283333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,9,2024
45.8636626944,9.3962526111,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,9,2024
40.615014513,14.558506161,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,9,2024
40.0890957062,15.6218625605,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,9,2024
42.2754872791,13.3321348782,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,9,2024
45.0431363927,6.791232191,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,9,2024
45.9240169722,8.5478109722,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,9,2024
38.9307222222,8.9229888889,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,9,2024
45.32093,11.7222616667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,9,2024
45.9917833333,11.83658,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
45.3663123,10.2187585,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
45.8641471667,9.3919973333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
44.7777857867,11.382071877,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
45.8526428137,12.2213238571,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
45.5585592126,9.8286300525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
45.5804359807,9.6328165104,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,9,2024
39.9572583333,9.6920944444,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
45.3663123,10.2187585,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
45.3542717751,9.6921682048,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
45.5888457648,10.7225751132,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,10,2024
45.7204133333,9.7353616667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,10,2024
44.900194575,9.2607645841,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
45.3592012879,9.7027473336,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,10,2024
44.3590861111,7.8318972222,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,10,2024
45.6146866667,8.9937666667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,10,2024
43.7228385,10.4017581,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,8,2024
45.6848803272,8.2437250402,Italy,Helicoverpa armigera,Cotton Bollworm Moth,3,10,2024
45.7117166667,9.7347216667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,10,2024
45.30443,10.8196116667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,10,2024
40.2727097592,18.0486448109,Italy,Helicoverpa armigera,Cotton Bollworm Moth,4,10,2024
45.5642783333,8.7396916667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
45.3663123,10.2187585,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
41.9190360105,12.4867068976,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
45.0706726467,7.5495821983,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
43.6711873764,10.6540111961,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
46.0097078542,11.9215579398,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
46.1359542667,12.9205688833,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
46.0096786734,11.917511722,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
45.3618251093,9.6537433192,Italy,Helicoverpa armigera,Cotton Bollworm Moth,30,9,2024
39.2425205195,9.3051409904,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
45.418645,10.2767133333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
45.8880083333,11.0346945,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
44.88385,12.232275,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
44.88385,12.232275,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
39.2425205195,9.3051409904,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
42.207284486,14.5420286369,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
44.3900752905,9.0727370676,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
45.29485065,11.135702692,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
41.1435555,9.3030083333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
44.639070516,10.9139346331,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
45.0538156812,8.646457158,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
44.8160986585,8.9306568614,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,9,2024
45.0934869094,7.6624897867,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,10,2024
40.7490283333,14.4805383333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,10,2024
44.011355,10.226425,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,10,2024
39.230506341,9.1145246755,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,10,2024
44.391956957,9.0448459983,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,10,2024
44.3683283056,8.2909497991,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
44.3683283056,8.2909497991,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
45.732048,12.515505,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,10,2024
45.732138,12.515088,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,10,2024
45.3949085529,11.8361766409,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
43.1610195,13.71782166,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
45.4986237997,9.4510980997,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
45.1572208129,10.4619978317,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
45.5384250149,8.6983166635,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
46.0097636872,11.918563658,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
45.3567371854,9.6674168855,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
44.8835083333,12.2320861111,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,10,2024
44.4101068112,11.3591790954,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,10,2024
44.819588,7.2089893,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,10,2024
45.3209694444,11.7152277778,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,9,2024
45.3210222222,11.7152111111,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,9,2024
45.6743361413,12.2519224137,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,10,2024
44.3611313739,9.1466267779,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,10,2024
45.3446092,11.9563716,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,10,2024
45.0435728165,7.3476310039,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,10,2024
45.1432833333,10.390325,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,10,2024
44.8315332204,11.6329466924,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,10,2024
44.5470698972,7.776365,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,10,2024
45.2425322968,11.7536370456,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,10,2024
45.58622,9.71175,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,10,2024
45.926483668,8.5620009321,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,10,2024
44.8674120753,10.058959052,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,10,2024
45.3900365586,11.0593190789,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,10,2024
45.4646299997,9.1813859997,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,10,2024
45.5011813889,8.8197430556,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,10,2024
44.8702057129,7.9861091621,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,10,2024
42.0634158142,11.8135767058,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,10,2024
44.6787092906,11.0287073627,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,10,2024
41.2466365524,14.0688363835,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,10,2024
41.8255500489,12.3981212452,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,10,2024
43.8941710313,12.8982050344,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,10,2024
45.441367505,11.0106339678,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,10,2024
45.3588219406,10.7397079747,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,10,2024
45.3852747733,7.4324281503,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,10,2024
41.9190360105,12.4867068976,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,10,2024
42.2072368037,14.542157383,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,10,2024
45.6569305556,11.9106611111,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,10,2024
45.3741797,11.8704999,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,10,2024
43.7606360389,11.2496146,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,10,2024
45.3043966667,10.81962,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,10,2024
39.7514696,8.6384419,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,10,2024
45.5112122488,9.2166679725,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,10,2024
45.46816514,9.1496457,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,10,2024
45.2893410952,12.0145009831,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,10,2024
39.2425205195,9.3051409904,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,10,2024
46.21302175,13.0533924833,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,10,2024
41.9357927889,12.5136438198,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,11,2024
46.2135250667,13.0321828333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,10,2024
43.7631507997,11.2445208,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,11,2024
42.1328519599,12.078837119,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,11,2024
40.5506235,8.3201114997,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,11,2024
43.7727583333,11.2573366667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,10,2024
45.2514861645,11.3344417275,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,10,2024
37.5203392555,15.0887384367,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,1,2025
45.4264786749,10.9923838824,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,1,2025
43.9176228502,10.5125507712,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,5,2024
45.1994510751,10.7525897026,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,10,2024
45.706329,7.216963,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,7,2024
45.5030772868,8.6594264015,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,9,2024
41.9332974291,12.1348215267,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,10,2024
40.9419366155,15.5411900952,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,3,2025
40.9419366667,15.54119,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,3,2025
40.9422019,15.5411796,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,3,2025
40.7951583333,13.4264305556,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,4,2025
38.0797122997,14.7911844997,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,4,2025
40.9716916667,17.2590638889,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,4,2025
44.8833527778,12.2323888889,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,4,2025
44.8833777778,12.232275,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,4,2025
41.4907599112,12.5988125056,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,4,2025
37.0932477006,14.4344851747,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,4,2025
39.3675659722,16.228401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,5,2025
41.8255500489,12.3981212452,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,5,2025
44.1292695,9.69855,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,5,2025
45.4875525663,10.9933702501,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,5,2025
43.0860097997,10.6034299,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,5,2025
40.7338749997,16.4034250997,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,5,2025
41.8014554732,12.7312025375,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,5,2025
39.8821517805,18.1287263175,Italy,Helicoverpa armigera,Cotton Bollworm Moth,23,5,2025
37.85167,15.285895,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,5,2025
43.7228332857,10.4017581046,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,5,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,6,2025
40.9856902314,8.8650120822,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,3,6,2025
37.9875101342,14.1149058074,Italy,Helicoverpa armigera,Cotton Bollworm Moth,4,6,2025
38.0453950465,12.5919082595,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
38.0383203292,12.5905234739,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,6,2025
38.1548733454,12.7657660157,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,6,2025
41.7685907077,12.2223509156,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,6,2025
45.0014033556,9.5938130568,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,6,2025
37.9171572997,12.507709,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
38.2108763997,13.3298126,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,6,2025
37.417368927,14.1926701886,Italy,Helicoverpa armigera,Cotton Bollworm Moth,11,6,2025
41.4907599112,12.5988125056,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
41.4907599112,12.5988125056,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
40.536775132,17.2386236455,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,6,2025
37.9104672435,13.9586427401,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,14,6,2025
41.8255500489,12.3981212452,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,6,2025
37.7381007,13.5478525,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,6,2025
38.2106478552,13.3296099233,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
42.7170866667,12.1116278333,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,6,2025
37.6217283531,13.6107824799,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,6,2025
37.6263782556,13.6256741638,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,6,2025
45.8126487732,8.809633255,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
44.9983416946,7.6802879199,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,6,2025
37.6217283531,13.6107824799,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6217283531,13.6107824799,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6217283531,13.6107824799,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6202157182,13.6083148476,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6202157182,13.6083148476,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6202157182,13.6083148476,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6202157182,13.6083148476,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.6263782556,13.6256741638,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,6,2025
37.5196908818,15.0690760463,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,6,2025
37.9246758366,14.6623295975,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,6,2025
37.9246758366,14.6623295975,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,6,2025
37.0671038735,14.7749607534,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,6,2025
38.0740901899,13.0829666018,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,6,2025
38.0740901899,13.0829666018,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,6,2025
42.3466769938,14.163994204,Italy,Helicoverpa armigera,Cotton Bollworm Moth,21,6,2025
37.9884282479,14.1161422912,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,6,2025
37.8676322902,14.0212583542,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,6,2025
38.1547575847,12.7658481036,Italy,Helicoverpa armigera,Cotton Bollworm Moth,5,6,2025
40.8466881359,17.454788076,Italy,Helicoverpa armigera,Cotton Bollworm Moth,22,6,2025
40.9722598466,17.4149193369,Italy,Helicoverpa armigera,Cotton Bollworm Moth,23,6,2025
40.73389,16.40343,Italy,Helicoverpa armigera,Cotton Bollworm Moth,1,5,2025
38.1547575847,12.7658481036,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,6,2025
40.9878641742,17.5110201123,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,6,2025
45.6358333333,9.2838888889,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,6,2025
43.7723216997,11.2553669,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,6,2025
44.1374614027,9.9295800179,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,6,2025
37.9968543914,13.883799836,Italy,Helicoverpa armigera,Cotton Bollworm Moth,29,6,2025
40.8659744659,8.8006667008,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,7,2025
45.0839904245,6.9910543031,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,7,2025
43.7228332857,10.4017581046,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,7,2025
41.722724,16.019563,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,4,2025
44.5294532776,10.513168335,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,7,2025
44.2914257751,11.8352338672,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,7,2025
42.0825126418,12.5446090847,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,7,2025
44.8475883333,11.6182966667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,10,7,2025
38.0336153661,14.0163200721,Italy,Helicoverpa armigera,Cotton Bollworm Moth,3,7,2025
45.6961245775,8.9170739427,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,7,2025
38.6322604812,15.8475637436,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,7,2025
44.4792283333,10.9202449722,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,7,2025
45.1864085722,6.9629635282,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,7,2025
39.367515,16.228297,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,7,2025
39.367506,16.228266,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,7,2025
39.367475,16.228316,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,7,2025
39.366424,16.2290129722,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,7,2025
40.6471683333,17.94688,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,7,2025
38.6565421009,16.4622255384,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,7,2025
42.3538591583,13.3087921143,Italy,Helicoverpa armigera,Cotton Bollworm Moth,19,7,2025
40.9096728211,16.3019265735,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,7,2025
40.9790237001,16.2732550324,Italy,Helicoverpa armigera,Cotton Bollworm Moth,20,7,2025
40.92580509,8.8182821,Italy,Helicoverpa armigera,Cotton Bollworm Moth,23,7,2025
45.9855837544,8.1568821108,Italy,Helicoverpa armigera,Cotton Bollworm Moth,18,7,2025
44.4261501,8.8029933,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,7,2025
46.7026629277,11.130560562,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,7,2025
42.9699333333,13.2770916667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,24,7,2025
45.5776027778,10.492875,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,7,2025
46.4032944444,9.3911472222,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,7,2025
45.7778861111,8.4288861111,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,7,2025
46.7026636175,11.1304921657,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,7,2025
46.7026636175,11.1304921657,Italy,Helicoverpa armigera,Cotton Bollworm Moth,25,7,2025
37.1778560509,13.7955407875,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,7,2025
43.9363533333,12.555355,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,7,2025
45.7778861111,8.4288888889,Italy,Helicoverpa armigera,Cotton Bollworm Moth,27,7,2025
45.8227716667,8.915255,Italy,Helicoverpa armigera,Cotton Bollworm Moth,26,7,2025
41.8335733992,13.3261640289,Italy,Helicoverpa armigera,Cotton Bollworm Moth,23,7,2025
44.5005052,12.2766262,Italy,Helicoverpa armigera,Cotton Bollworm Moth,28,7,2025
44.1356933152,9.8519324139,Italy,Helicoverpa armigera,Cotton Bollworm Moth,31,7,2025
45.353230942,10.185871129,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,8,2025
40.9561787491,16.3016655477,Italy,Helicoverpa armigera,Cotton Bollworm Moth,3,8,2025
45.7778833333,8.4289,Italy,Helicoverpa armigera,Cotton Bollworm Moth,2,8,2025
41.8255500489,12.3981212452,Italy,Helicoverpa armigera,Cotton Bollworm Moth,4,8,2025
45.2138545531,10.816540271,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,8,2025
44.5511508681,10.9258201718,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,8,2025
45.8829323877,11.8628094684,Italy,Helicoverpa armigera,Cotton Bollworm Moth,6,8,2025
45.8829025132,11.8627450953,Italy,Helicoverpa armigera,Cotton Bollworm Moth,7,8,2025
45.7778805556,8.4288972222,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,8,2025
45.4626916667,9.2228216667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,8,8,2025
40.7196503887,16.4364620232,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,5,2025
44.8335361111,10.99715,Italy,Helicoverpa armigera,Cotton Bollworm Moth,9,8,2025
45.0265926837,6.8535686432,Italy,Helicoverpa armigera,Cotton Bollworm Moth,12,8,2025
45.1258693154,6.9806690301,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,8,2025
44.6233020825,11.7534701102,Italy,Helicoverpa armigera,Cotton Bollworm Moth,13,8,2025
42.7559583333,10.31322,Italy,Helicoverpa armigera,Cotton Bollworm Moth,15,8,2025
45.8235883333,8.7422616667,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,8,2025
45.1569063113,6.9315930674,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,8,2025
45.7831592672,12.1938492358,Italy,Helicoverpa armigera,Cotton Bollworm Moth,16,8,2025
44.5665206909,9.0939979553,Italy,Helicoverpa armigera,Cotton Bollworm Moth,17,8,2025
